Identificador de persona,Identificador de hogar,Area,Sexo,Edad,Seguro Social - Alternativa 1,Seguro Social - Alternativa 2,Estado civil,Nivel de instrucción,Nivel de instrucción.1,Cómo se considera,Condición de inactividad,Categoría de ocupación,Cuántos años trabaja,Condición de actividad,Ingreso Laboral,Grupo de Ocupación CIUO8 (población ocupada de 15 años y más),Rama de Actividad CIIU4 (población ocupada de 15 años y más),Ingreso per cápita,Pobreza,Extrema Pobreza,Forma de tenencia de la vivienda,"Con relación al mes anterior, la situación económica de su hogar es:",Cómo cree usted que será la situación económica de su hogar dentro de los próximos 3 meses:,Planea usted o algún miembro del hogar adquirir un vehículo en los próximos 3 meses,"Planea usted o algún miembro del hogar adquirir un inmueble (casa, departamento, pieza) en los próximos 3 meses","Usted o algún miembro del hogar tiene planes de endeudamiento en los próximos 3 meses (bancos, financieras, etc.)","Con relación al mes anterior, la situación económica del país es:",Usted considera que durante los próximos 3 meses la situación económica del país será:,"En los 3 meses anteriores, considera que la situación en Ecuador para encontrar/mejorar un puesto de trabajo es:",Considera usted que la situación en Ecuador para encontrar/mejorar un puesto de trabajo dentro de 3 meses será:,Género del jefe/a de hogar,Cónyuge,Hijo o Hija,Parientes,No parientes,Empleado(a) doméstico(a),Tipology,PARROQUIA_CODIGO,Número de mujeres en el hogar,Número de personas del hogar,Elección política,Votos proporcionales,random
58,10015790060100902101,100157900601009021, Rural, Hombre,55.0," IESS, seguro general", Ninguno, Casado(a), Secundaria,Educación Básica,Afroecuatoriano,nan, Empleado(a) Doméstico(a),16.0,Empleo Adecuado/Pleno,540.0,Trabajad. calificados agropecuarios y pesqueros,T  Actividades en hogares privados con servicio doméstico,416.0,NO POBRE,NO INDIGENTE,Recibida por servicios, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,3,0,1,0,Hogar tipo 10,100157,3,5,29,1,6
59,10015790060100902101,100157900601009021, Rural, Hombre,55.0," IESS, seguro general", Ninguno, Casado(a), Secundaria,Educación Básica,Afroecuatoriano,nan, Empleado(a) Doméstico(a),16.0,Empleo Adecuado/Pleno,540.0,Trabajad. calificados agropecuarios y pesqueros,T  Actividades en hogares privados con servicio doméstico,416.0,NO POBRE,NO INDIGENTE,Recibida por servicios, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,3,0,1,0,Hogar tipo 10,100157,3,5,32,1,16
60,10015790060100902101,100157900601009021, Rural, Hombre,55.0," IESS, seguro general", Ninguno, Casado(a), Secundaria,Educación Básica,Afroecuatoriano,nan, Empleado(a) Doméstico(a),16.0,Empleo Adecuado/Pleno,540.0,Trabajad. calificados agropecuarios y pesqueros,T  Actividades en hogares privados con servicio doméstico,416.0,NO POBRE,NO INDIGENTE,Recibida por servicios, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,3,0,1,0,Hogar tipo 10,100157,3,5,42,2,15
61,10015790060100902101,100157900601009021, Rural, Hombre,55.0," IESS, seguro general", Ninguno, Casado(a), Secundaria,Educación Básica,Afroecuatoriano,nan, Empleado(a) Doméstico(a),16.0,Empleo Adecuado/Pleno,540.0,Trabajad. calificados agropecuarios y pesqueros,T  Actividades en hogares privados con servicio doméstico,416.0,NO POBRE,NO INDIGENTE,Recibida por servicios, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,3,0,1,0,Hogar tipo 10,100157,3,5,65,5,11
62,10015790060100902101,100157900601009021, Rural, Hombre,55.0," IESS, seguro general", Ninguno, Casado(a), Secundaria,Educación Básica,Afroecuatoriano,nan, Empleado(a) Doméstico(a),16.0,Empleo Adecuado/Pleno,540.0,Trabajad. calificados agropecuarios y pesqueros,T  Actividades en hogares privados con servicio doméstico,416.0,NO POBRE,NO INDIGENTE,Recibida por servicios, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,3,0,1,0,Hogar tipo 10,100157,3,5,78,1,4
63,10015790060100902101,100157900601009021, Rural, Hombre,55.0," IESS, seguro general", Ninguno, Casado(a), Secundaria,Educación Básica,Afroecuatoriano,nan, Empleado(a) Doméstico(a),16.0,Empleo Adecuado/Pleno,540.0,Trabajad. calificados agropecuarios y pesqueros,T  Actividades en hogares privados con servicio doméstico,416.0,NO POBRE,NO INDIGENTE,Recibida por servicios, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,3,0,1,0,Hogar tipo 10,100157,3,5,Ausentes,5,14
64,10015790060100902101,100157900601009021, Rural, Hombre,55.0," IESS, seguro general", Ninguno, Casado(a), Secundaria,Educación Básica,Afroecuatoriano,nan, Empleado(a) Doméstico(a),16.0,Empleo Adecuado/Pleno,540.0,Trabajad. calificados agropecuarios y pesqueros,T  Actividades en hogares privados con servicio doméstico,416.0,NO POBRE,NO INDIGENTE,Recibida por servicios, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,3,0,1,0,Hogar tipo 10,100157,3,5,Blancos,2,10
65,10015790060100902101,100157900601009021, Rural, Hombre,55.0," IESS, seguro general", Ninguno, Casado(a), Secundaria,Educación Básica,Afroecuatoriano,nan, Empleado(a) Doméstico(a),16.0,Empleo Adecuado/Pleno,540.0,Trabajad. calificados agropecuarios y pesqueros,T  Actividades en hogares privados con servicio doméstico,416.0,NO POBRE,NO INDIGENTE,Recibida por servicios, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,3,0,1,0,Hogar tipo 10,100157,3,5,Nulos,5,8
66,10015790080100502102,100157900801005021, Rural, Hombre,38.0," IESS, seguro general", Ninguno, Unión libre, Secundaria,Educación Media/Bachillerato,Mestizo,nan, Empleado de gobierno,4.0,Empleo Adecuado/Pleno,440.0,"Trabajadores no calificados, ocupaciones elementales","O .Administración pública, defensa y seguridad social",125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,1030,4,18
67,10015790080100502102,100157900801005021, Rural, Hombre,38.0," IESS, seguro general", Ninguno, Unión libre, Secundaria,Educación Media/Bachillerato,Mestizo,nan, Empleado de gobierno,4.0,Empleo Adecuado/Pleno,440.0,"Trabajadores no calificados, ocupaciones elementales","O .Administración pública, defensa y seguridad social",125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,2,2,6
68,10015790080100502102,100157900801005021, Rural, Hombre,38.0," IESS, seguro general", Ninguno, Unión libre, Secundaria,Educación Media/Bachillerato,Mestizo,nan, Empleado de gobierno,4.0,Empleo Adecuado/Pleno,440.0,"Trabajadores no calificados, ocupaciones elementales","O .Administración pública, defensa y seguridad social",125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,29,1,6
69,10015790080100502102,100157900801005021, Rural, Hombre,38.0," IESS, seguro general", Ninguno, Unión libre, Secundaria,Educación Media/Bachillerato,Mestizo,nan, Empleado de gobierno,4.0,Empleo Adecuado/Pleno,440.0,"Trabajadores no calificados, ocupaciones elementales","O .Administración pública, defensa y seguridad social",125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,32,1,16
70,10015790080100502102,100157900801005021, Rural, Hombre,38.0," IESS, seguro general", Ninguno, Unión libre, Secundaria,Educación Media/Bachillerato,Mestizo,nan, Empleado de gobierno,4.0,Empleo Adecuado/Pleno,440.0,"Trabajadores no calificados, ocupaciones elementales","O .Administración pública, defensa y seguridad social",125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,42,2,15
71,10015790080100502102,100157900801005021, Rural, Hombre,38.0," IESS, seguro general", Ninguno, Unión libre, Secundaria,Educación Media/Bachillerato,Mestizo,nan, Empleado de gobierno,4.0,Empleo Adecuado/Pleno,440.0,"Trabajadores no calificados, ocupaciones elementales","O .Administración pública, defensa y seguridad social",125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,65,5,11
72,10015790080100502102,100157900801005021, Rural, Hombre,38.0," IESS, seguro general", Ninguno, Unión libre, Secundaria,Educación Media/Bachillerato,Mestizo,nan, Empleado de gobierno,4.0,Empleo Adecuado/Pleno,440.0,"Trabajadores no calificados, ocupaciones elementales","O .Administración pública, defensa y seguridad social",125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,78,1,4
73,10015790080100502102,100157900801005021, Rural, Hombre,38.0," IESS, seguro general", Ninguno, Unión libre, Secundaria,Educación Media/Bachillerato,Mestizo,nan, Empleado de gobierno,4.0,Empleo Adecuado/Pleno,440.0,"Trabajadores no calificados, ocupaciones elementales","O .Administración pública, defensa y seguridad social",125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,Ausentes,5,14
74,10015790080100502102,100157900801005021, Rural, Hombre,38.0," IESS, seguro general", Ninguno, Unión libre, Secundaria,Educación Media/Bachillerato,Mestizo,nan, Empleado de gobierno,4.0,Empleo Adecuado/Pleno,440.0,"Trabajadores no calificados, ocupaciones elementales","O .Administración pública, defensa y seguridad social",125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,Blancos,2,10
75,10015790080100502102,100157900801005021, Rural, Hombre,38.0," IESS, seguro general", Ninguno, Unión libre, Secundaria,Educación Media/Bachillerato,Mestizo,nan, Empleado de gobierno,4.0,Empleo Adecuado/Pleno,440.0,"Trabajadores no calificados, ocupaciones elementales","O .Administración pública, defensa y seguridad social",125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,Nulos,5,8
76,10015790060100906101,100157900601009061, Rural, Mujer,62.0, Ninguno, Ninguno, Separado(a), Secundaria,Educación Básica,Mestizo,nan, Cuenta Propia,15.0,Otro empleo no pleno,150.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",116.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,1030,4,18
77,10015790060100906101,100157900601009061, Rural, Mujer,62.0, Ninguno, Ninguno, Separado(a), Secundaria,Educación Básica,Mestizo,nan, Cuenta Propia,15.0,Otro empleo no pleno,150.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",116.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,2,2,6
78,10015790060100906101,100157900601009061, Rural, Mujer,62.0, Ninguno, Ninguno, Separado(a), Secundaria,Educación Básica,Mestizo,nan, Cuenta Propia,15.0,Otro empleo no pleno,150.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",116.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,29,1,6
79,10015790060100906101,100157900601009061, Rural, Mujer,62.0, Ninguno, Ninguno, Separado(a), Secundaria,Educación Básica,Mestizo,nan, Cuenta Propia,15.0,Otro empleo no pleno,150.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",116.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,32,1,16
80,10015790060100906101,100157900601009061, Rural, Mujer,62.0, Ninguno, Ninguno, Separado(a), Secundaria,Educación Básica,Mestizo,nan, Cuenta Propia,15.0,Otro empleo no pleno,150.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",116.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,42,2,15
81,10015790060100906101,100157900601009061, Rural, Mujer,62.0, Ninguno, Ninguno, Separado(a), Secundaria,Educación Básica,Mestizo,nan, Cuenta Propia,15.0,Otro empleo no pleno,150.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",116.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,65,5,11
82,10015790060100906101,100157900601009061, Rural, Mujer,62.0, Ninguno, Ninguno, Separado(a), Secundaria,Educación Básica,Mestizo,nan, Cuenta Propia,15.0,Otro empleo no pleno,150.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",116.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,78,1,4
83,10015790060100906101,100157900601009061, Rural, Mujer,62.0, Ninguno, Ninguno, Separado(a), Secundaria,Educación Básica,Mestizo,nan, Cuenta Propia,15.0,Otro empleo no pleno,150.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",116.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,Ausentes,5,14
84,10015790060100906101,100157900601009061, Rural, Mujer,62.0, Ninguno, Ninguno, Separado(a), Secundaria,Educación Básica,Mestizo,nan, Cuenta Propia,15.0,Otro empleo no pleno,150.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",116.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,Blancos,2,10
85,10015790060100906101,100157900601009061, Rural, Mujer,62.0, Ninguno, Ninguno, Separado(a), Secundaria,Educación Básica,Mestizo,nan, Cuenta Propia,15.0,Otro empleo no pleno,150.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",116.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,Nulos,5,8
86,10015790080100502103,100157900801005021, Rural, Hombre,17.0," IESS, seguro general", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,1030,4,18
87,10015790080100502103,100157900801005021, Rural, Hombre,17.0," IESS, seguro general", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,2,2,6
88,10015790080100502103,100157900801005021, Rural, Hombre,17.0," IESS, seguro general", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,29,1,6
89,10015790080100502103,100157900801005021, Rural, Hombre,17.0," IESS, seguro general", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,32,1,16
90,10015790080100502103,100157900801005021, Rural, Hombre,17.0," IESS, seguro general", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,42,2,15
91,10015790080100502103,100157900801005021, Rural, Hombre,17.0," IESS, seguro general", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,65,5,11
92,10015790080100502103,100157900801005021, Rural, Hombre,17.0," IESS, seguro general", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,78,1,4
93,10015790080100502103,100157900801005021, Rural, Hombre,17.0," IESS, seguro general", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,Ausentes,5,14
94,10015790080100502103,100157900801005021, Rural, Hombre,17.0," IESS, seguro general", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,Blancos,2,10
95,10015790080100502103,100157900801005021, Rural, Hombre,17.0," IESS, seguro general", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,125.0,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,1,2,0,1,0,Hogar tipo 10,100157,1,4,Nulos,5,8
96,10015790080100506102,100157900801005061, Rural, Hombre,18.0," IESS, seguro  campesino", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Trabajador no del hogar no remunerado,0.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",37.333333333333336,POBRE,INDIGENTE,Propia y totalmente pagada, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,1030,4,18
97,10015790080100506102,100157900801005061, Rural, Hombre,18.0," IESS, seguro  campesino", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Trabajador no del hogar no remunerado,0.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",37.333333333333336,POBRE,INDIGENTE,Propia y totalmente pagada, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,2,2,6
98,10015790080100506102,100157900801005061, Rural, Hombre,18.0," IESS, seguro  campesino", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Trabajador no del hogar no remunerado,0.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",37.333333333333336,POBRE,INDIGENTE,Propia y totalmente pagada, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,29,1,6
99,10015790080100506102,100157900801005061, Rural, Hombre,18.0," IESS, seguro  campesino", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Trabajador no del hogar no remunerado,0.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",37.333333333333336,POBRE,INDIGENTE,Propia y totalmente pagada, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,32,1,16
100,10015790080100506102,100157900801005061, Rural, Hombre,18.0," IESS, seguro  campesino", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Trabajador no del hogar no remunerado,0.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",37.333333333333336,POBRE,INDIGENTE,Propia y totalmente pagada, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,42,2,15
101,10015790080100506102,100157900801005061, Rural, Hombre,18.0," IESS, seguro  campesino", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Trabajador no del hogar no remunerado,0.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",37.333333333333336,POBRE,INDIGENTE,Propia y totalmente pagada, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,65,5,11
102,10015790080100506102,100157900801005061, Rural, Hombre,18.0," IESS, seguro  campesino", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Trabajador no del hogar no remunerado,0.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",37.333333333333336,POBRE,INDIGENTE,Propia y totalmente pagada, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,78,1,4
103,10015790080100506102,100157900801005061, Rural, Hombre,18.0," IESS, seguro  campesino", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Trabajador no del hogar no remunerado,0.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",37.333333333333336,POBRE,INDIGENTE,Propia y totalmente pagada, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,Ausentes,5,14
104,10015790080100506102,100157900801005061, Rural, Hombre,18.0," IESS, seguro  campesino", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Trabajador no del hogar no remunerado,0.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",37.333333333333336,POBRE,INDIGENTE,Propia y totalmente pagada, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,Blancos,2,10
105,10015790080100506102,100157900801005061, Rural, Hombre,18.0," IESS, seguro  campesino", Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Trabajador no del hogar no remunerado,0.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",37.333333333333336,POBRE,INDIGENTE,Propia y totalmente pagada, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,2,0,0,0,Hogar tipo 5,100157,2,3,Nulos,5,8
